,scores,labels,predicted_emotion_idx,predicted_emotion_score,predicted_emotion_label
neutral_00561,"[2.0017985491449508e-08, 7.110215705097289e-08, 4.43259438043242e-08, 0.9999964237213135, 5.704134942163819e-09, 3.4026550110866083e-06, 2.0197319372528e-08, 1.5716986045966053e-10, 4.1342175904901524e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999964237213135,开心/happy
steered_00561,"[1.6764696297855153e-09, 5.9237081018181925e-08, 2.545015931332273e-08, 0.9999997615814209, 1.4960463090574194e-08, 3.4797587034063326e-08, 2.835387391542099e-08, 2.2613690919826013e-09, 8.681653618225482e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999997615814209,开心/happy
neutral_00562,"[0.003999273758381605, 0.0004881519125774503, 0.0026557084638625383, 0.13498371839523315, 0.5205752849578857, 0.001553814741782844, 0.3147555887699127, 0.0005138500710017979, 0.02047460712492466]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5205752849578857,中立/neutral
steered_00562,"[0.0012324253330007195, 0.0035296231508255005, 0.007900234311819077, 0.15152405202388763, 0.18938863277435303, 0.0017662765458226204, 0.0330776572227478, 0.0018297270871698856, 0.6097514629364014]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.6097514629364014,<unk>
neutral_00563,"[7.186023998073665e-10, 3.5410188670148557e-10, 1.785320780101074e-10, 1.0277320106055754e-09, 1.0, 5.7749117987615506e-11, 1.0360281521570869e-08, 1.1636880695164997e-11, 2.826704799049895e-12]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
steered_00563,"[3.941761860914994e-06, 4.282581357983872e-05, 1.332832471234724e-05, 1.6883999705896713e-05, 0.0001279286661883816, 0.0005929951439611614, 0.999087929725647, 4.08241085381178e-08, 0.00011401913070585579]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.999087929725647,难过/sad
neutral_00564,"[0.0002555453102104366, 0.0008591297082602978, 0.001225377549417317, 0.005453538615256548, 0.9355990290641785, 6.438284617615864e-05, 0.0010716530960053205, 0.0006932755350135267, 0.05477805435657501]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9355990290641785,中立/neutral
steered_00564,"[6.579022283403901e-06, 5.3945609579386655e-06, 2.119079181284178e-05, 2.343735468457453e-05, 0.9997912049293518, 1.823697857616935e-06, 6.521107570733875e-05, 2.1374444258981384e-06, 8.307654206873849e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9997912049293518,中立/neutral
neutral_00565,"[0.007468333002179861, 0.0017333280993625522, 0.0024485327303409576, 0.008793101646006107, 0.8304207921028137, 0.0007868863176554441, 0.09273435920476913, 0.0011138321133330464, 0.05450078845024109]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8304207921028137,中立/neutral
steered_00565,"[0.00012909377983305603, 0.0001192042909679003, 0.0001878070761449635, 0.00027101332671009004, 0.9876937866210938, 6.71073721605353e-05, 0.0002450538449920714, 1.854717447713483e-05, 0.01126832328736782]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9876937866210938,中立/neutral
neutral_00566,"[2.287117162325103e-08, 5.6546046067751377e-08, 2.6932946539659497e-08, 8.47136849557728e-09, 0.999998927116394, 1.3656653585769618e-09, 9.508099765298539e-07, 3.206066745420344e-09, 7.333718632374087e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.999998927116394,中立/neutral
steered_00566,"[0.005342377349734306, 0.0071102953515946865, 0.002101357327774167, 0.007090643979609013, 0.8700374364852905, 0.006860838271677494, 0.012884415686130524, 0.00043948611710220575, 0.08813310414552689]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8700374364852905,中立/neutral
neutral_00567,"[0.0027331020683050156, 0.004752812907099724, 0.046677131205797195, 0.06192861497402191, 0.18423961102962494, 0.0028281346894800663, 0.21916989982128143, 0.006618328858166933, 0.47105225920677185]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.47105225920677185,<unk>
steered_00567,"[0.026426253840327263, 0.005659014917910099, 0.00038169490289874375, 0.001048648962751031, 0.947695791721344, 0.001503707724623382, 0.005524449981749058, 0.00019730738131329417, 0.011563075706362724]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.947695791721344,中立/neutral
neutral_00568,"[0.00047696795081719756, 0.0011826164554804564, 0.0005934846703894436, 0.06527671962976456, 0.9287741184234619, 0.00012849245104007423, 0.0008235751301981509, 0.00044455844908952713, 0.0022994219325482845]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9287741184234619,中立/neutral
steered_00568,"[8.00676275503065e-07, 1.0714365998865105e-06, 7.042837069093366e-08, 2.8517385999293765e-06, 0.9999735355377197, 1.7224283510586247e-05, 2.4788198516034754e-06, 4.835220002163965e-10, 2.034577391896164e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999735355377197,中立/neutral
neutral_00569,"[1.6530149471449818e-09, 3.3383160680244828e-09, 5.234444544477412e-10, 2.6450710066683314e-08, 1.0, 7.973525173454732e-10, 3.5872346870746696e-08, 3.2574620084657724e-11, 9.174142001633356e-11]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
steered_00569,"[8.977125980891287e-05, 2.6432147933519445e-05, 0.00779655110090971, 0.9823948740959167, 0.0006897475104779005, 0.007437680847942829, 0.0005125078605487943, 7.2435000220139045e-06, 0.001045149052515626]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9823948740959167,开心/happy
neutral_00570,"[0.00023323069035541266, 4.048506525577977e-05, 5.074372893432155e-05, 0.0002184552577091381, 0.9968016147613525, 0.00020924255659338087, 0.00016798687283881009, 2.180942601626157e-06, 0.0022760864812880754]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9968016147613525,中立/neutral
steered_00570,"[0.00026458536740392447, 0.0002741260686889291, 0.0007650265470147133, 0.4626779556274414, 0.5341581702232361, 8.334424637723714e-05, 0.001521016238257289, 0.00024382906849496067, 1.1936514056287706e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5341581702232361,中立/neutral
neutral_00571,"[0.001293557696044445, 0.0077301617711782455, 0.08603861927986145, 0.18185660243034363, 0.4508366286754608, 0.013472928665578365, 0.03546737879514694, 0.0014937467640265822, 0.22181031107902527]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.4508366286754608,中立/neutral
steered_00571,"[4.113403520022985e-06, 2.010054959100671e-05, 6.6206489464093465e-06, 0.9997736811637878, 7.733376696705818e-05, 6.0526497691171244e-05, 3.4595032047946006e-05, 6.598728532480891e-07, 2.228816447313875e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9997736811637878,开心/happy
neutral_00572,"[1.2648872598219896e-06, 3.996246505266754e-06, 1.5883650803516502e-06, 7.00830196365132e-06, 0.9995163679122925, 0.00039647676749154925, 6.6016596065310296e-06, 1.0509434433814135e-09, 6.65972547722049e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9995163679122925,中立/neutral
steered_00572,"[2.0832803215853346e-07, 1.4870454378979048e-07, 4.792867684955127e-07, 4.451141194294905e-06, 0.9998431205749512, 0.0001482807710999623, 2.5112208277278114e-06, 4.965717767535516e-11, 8.039029921746987e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9998431205749512,中立/neutral
neutral_00573,"[0.5620005130767822, 0.004733746405690908, 0.00288865203037858, 0.003515078453347087, 0.4004712700843811, 0.0009523346670903265, 0.014774180017411709, 0.0024379745591431856, 0.008226292207837105]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.5620005130767822,生气/angry
steered_00573,"[7.467958543228015e-12, 2.1593238308525997e-10, 1.7358357806696034e-11, 1.0, 5.081408384344233e-13, 1.8199443688193817e-12, 3.2328627622146833e-12, 5.365087540898372e-11, 2.953867144915752e-14]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,1.0,开心/happy
neutral_00574,"[0.00020372723520267755, 0.0010090022115036845, 0.002184992888942361, 0.005372826941311359, 0.47587400674819946, 0.002973153255879879, 0.025903670117259026, 4.4976473873248324e-05, 0.4864336848258972]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.4864336848258972,<unk>
steered_00574,"[4.5579145080409944e-05, 7.651597115909681e-05, 0.00022442502086050808, 0.9766142964363098, 0.0027481464203447104, 0.00044179518590681255, 0.0002871564938686788, 9.220432730216999e-06, 0.019552934914827347]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9766142964363098,开心/happy
neutral_00575,"[5.756454629590735e-05, 8.096254168776795e-05, 2.9353688660194166e-05, 0.000296150945359841, 0.991438627243042, 5.904959107283503e-05, 0.00017286378715652972, 3.3371754852851154e-06, 0.007861994206905365]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.991438627243042,中立/neutral
steered_00575,"[8.43668203742709e-06, 8.415370757575147e-06, 6.461501016019611e-06, 0.00012022597366012633, 0.9998025298118591, 9.317369062955549e-07, 1.7641385056776926e-05, 3.213356876585749e-06, 3.214805110474117e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9998025298118591,中立/neutral
neutral_00576,"[0.027955273166298866, 0.009705077856779099, 0.0010315809631720185, 0.0025481386110186577, 0.6827222108840942, 0.017931601032614708, 0.09431779384613037, 0.0001252914225915447, 0.16366304457187653]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6827222108840942,中立/neutral
steered_00576,"[2.856354042179987e-10, 5.53861789764909e-10, 2.546310107209848e-10, 1.0, 2.1185969645287628e-10, 7.508500488029313e-10, 8.533350415174112e-11, 3.799956529992876e-11, 1.2238594686297954e-11]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,1.0,开心/happy
neutral_00577,"[1.4043359897186747e-06, 1.337776211585151e-05, 8.054834324866533e-06, 2.5714627554407343e-05, 0.9991157650947571, 9.070823580259457e-06, 3.219623977201991e-05, 2.0703922132270236e-07, 0.0007942391093820333]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9991157650947571,中立/neutral
steered_00577,"[0.0002518115798011422, 0.0016503415536135435, 0.0021661731880158186, 0.0018226852407678962, 0.0449400469660759, 0.02699529565870762, 0.899022102355957, 1.0483237019798253e-05, 0.023141084238886833]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.899022102355957,难过/sad
neutral_00578,"[1.1227267293634213e-07, 1.890205965082714e-07, 3.8056967355259985e-08, 8.372892352781491e-07, 0.9999972581863403, 2.7766083121605334e-07, 1.1368730383765069e-06, 6.217094616900454e-10, 7.94459182884566e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999972581863403,中立/neutral
steered_00578,"[8.15834795275805e-08, 4.6739934589368204e-08, 1.0854372334279105e-07, 2.2696531232213601e-07, 0.9999990463256836, 8.070358603617933e-09, 4.984443080502388e-07, 1.030548357761063e-08, 4.54358577428593e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999990463256836,中立/neutral
neutral_00579,"[2.507718454580754e-05, 4.536744745564647e-05, 0.0030382692348212004, 0.00045317006879486144, 0.894784688949585, 2.6237241399940103e-05, 0.10158387571573257, 4.313126555643976e-05, 1.6285962090023531e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.894784688949585,中立/neutral
steered_00579,"[0.0005451750475913286, 0.0007876272429712117, 0.004572480451315641, 0.18305927515029907, 0.586198627948761, 0.02384989708662033, 0.005061448086053133, 3.835368261206895e-05, 0.19588716328144073]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.586198627948761,中立/neutral
neutral_00580,"[3.920245944755152e-06, 8.954403938332689e-07, 0.0003277981886640191, 0.000676127674523741, 0.9986398816108704, 5.786348083347548e-06, 0.00034252164186909795, 3.0805713322479278e-06, 4.565520228538844e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9986398816108704,中立/neutral
steered_00580,"[0.00010698201367631555, 0.00017523017595522106, 0.00026344353682361543, 0.9837109446525574, 0.011472920887172222, 0.0012757850345224142, 0.0028145569376647472, 1.484807398810517e-05, 0.0001651445054449141]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9837109446525574,开心/happy
neutral_00581,"[1.105707608806128e-10, 2.1780898265544302e-11, 3.814589269457436e-11, 1.252051656797093e-10, 1.0, 4.877656438473377e-12, 9.874971951262523e-10, 1.2648970412754146e-12, 5.977956709290674e-14]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
steered_00581,"[0.0005415217601694167, 0.0012078479630872607, 0.0027086150366812944, 0.009446822106838226, 0.4061839282512665, 0.0015325224958360195, 0.05145770683884621, 0.00019176380010321736, 0.5267293453216553]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.5267293453216553,<unk>
neutral_00582,"[0.2882203161716461, 0.021559765562415123, 0.003359573893249035, 0.006754061672836542, 0.45110204815864563, 0.021036842837929726, 0.08070196956396103, 0.0008080442785285413, 0.1264573484659195]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.45110204815864563,中立/neutral
