,scores,labels,predicted_emotion_idx,predicted_emotion_score,predicted_emotion_label
neutral_00447,"[1.0314578275938402e-06, 2.5719361929077422e-06, 3.356408342369832e-06, 1.5110961612663232e-05, 0.9996967315673828, 6.888137704663677e-06, 1.460176645196043e-05, 4.163098665799225e-08, 0.0002596064005047083]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9996967315673828,中立/neutral
steered_00447,"[1.2980252961369843e-07, 6.435184474185007e-08, 1.6268717217826634e-07, 0.9999986886978149, 9.171851900191541e-08, 3.919786877304432e-07, 7.482135799818934e-08, 9.905296138867925e-09, 3.4244035873598477e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999986886978149,开心/happy
neutral_00448,"[7.186053699115291e-05, 0.000191906641703099, 0.0003127033414784819, 0.9908058047294617, 0.0007889642147347331, 0.001315746339969337, 0.0009608215186744928, 1.1298195204290096e-05, 0.005540865007787943]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9908058047294617,开心/happy
steered_00448,"[7.274078234331682e-05, 0.0002219623129349202, 2.5480705517111346e-05, 0.2153029888868332, 0.7838041186332703, 8.86040652403608e-06, 0.0005208298098295927, 4.296555198379792e-05, 4.013600118923932e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7838041186332703,中立/neutral
neutral_00449,"[3.99584951082943e-06, 1.6305643839586992e-06, 2.858151219697902e-06, 8.215265552280471e-05, 0.9998984336853027, 2.7718996875591984e-07, 5.471380063681863e-06, 9.71126496551733e-07, 4.216659817757318e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9998984336853027,中立/neutral
steered_00449,"[4.441283465439483e-07, 1.0823472393894917e-06, 5.886624308004684e-07, 0.9999840259552002, 1.465231662223232e-06, 1.1298400295345346e-06, 2.9545742563641397e-07, 1.8875040552757127e-07, 1.0683995242288802e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999840259552002,开心/happy
neutral_00450,"[0.0009358276147395372, 0.0007943387608975172, 0.00023354495351668447, 0.0005721887573599815, 0.9141445159912109, 0.0007518496713601053, 0.0025805244222283363, 2.343457890674472e-05, 0.07996375858783722]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9141445159912109,中立/neutral
steered_00450,"[4.409621112699824e-07, 1.2439692227417254e-06, 4.832506306229334e-07, 1.5074647308210842e-05, 0.999974250793457, 2.16889407056442e-06, 1.1758024811570067e-06, 7.196802709330541e-09, 5.18426804774208e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.999974250793457,中立/neutral
neutral_00451,"[0.00038045705878175795, 0.0008516572997905314, 0.004659739322960377, 0.007036037277430296, 0.8719923496246338, 0.003042053198441863, 0.003603686112910509, 0.00010827431833604351, 0.10832571238279343]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8719923496246338,中立/neutral
steered_00451,"[0.0004942071391269565, 0.0012512952089309692, 0.0012727106222882867, 0.7593403458595276, 0.007063830271363258, 2.684832361410372e-05, 0.006576893385499716, 0.006299044005572796, 0.21767482161521912]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.7593403458595276,开心/happy
neutral_00452,"[0.00011924211139557883, 0.0010515700560063124, 0.00233445898629725, 0.006961084436625242, 0.18123094737529755, 0.024359656497836113, 0.00978759303689003, 9.042676538228989e-06, 0.7741464376449585]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.7741464376449585,<unk>
steered_00452,"[2.450981071433489e-07, 2.1323266707895527e-07, 2.3763846002111677e-06, 2.699811147977016e-06, 0.9999788999557495, 8.593588063376956e-07, 1.2113211596442852e-05, 1.8264195489337e-08, 2.4701348593225703e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999788999557495,中立/neutral
neutral_00453,"[4.675832165901284e-09, 2.2001795940695956e-09, 5.549646298064204e-10, 1.5850542212092478e-08, 0.9999998807907104, 6.6418959221437035e-09, 8.235195991801447e-08, 5.858671187075615e-12, 8.909113030641791e-11]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999998807907104,中立/neutral
steered_00453,"[0.00017842267698142678, 0.00029272327083162963, 7.954057946335524e-05, 0.000618886377196759, 0.9753317832946777, 0.00011128189362352714, 0.023093663156032562, 1.579776653670706e-05, 0.00027795691858045757]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9753317832946777,中立/neutral
neutral_00454,"[9.078933544515166e-06, 0.00010796332935569808, 5.392066668719053e-05, 2.468719867465552e-05, 0.0009077800204977393, 3.846296021947637e-05, 0.9987805485725403, 1.9091812646365725e-06, 7.563026883872226e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.9987805485725403,难过/sad
steered_00454,"[1.8816661395248957e-05, 9.665784455137327e-05, 2.846815732482355e-05, 2.0775200027856044e-05, 0.0008225771598517895, 2.2604102923651226e-05, 0.9989801049232483, 1.9742751646845136e-06, 8.080976840574294e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.9989801049232483,难过/sad
neutral_00455,"[1.6063611838035285e-05, 0.00025083255604840815, 0.0009025594918057323, 0.0006995868752710521, 0.9664926528930664, 7.924104284029454e-05, 0.0004420907353051007, 3.0794446502113715e-05, 0.031086139380931854]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9664926528930664,中立/neutral
steered_00455,"[7.801144619179468e-09, 1.0994832599919846e-08, 9.072891771211289e-08, 6.449197798019668e-08, 0.9999995231628418, 9.557980185093129e-09, 2.539876220453152e-07, 8.442560539556609e-10, 4.084608562493486e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999995231628418,中立/neutral
neutral_00456,"[2.789200550523674e-07, 2.6216000605927547e-06, 7.772520120852278e-07, 2.3303744001168525e-06, 0.9999607801437378, 1.4687146858705091e-06, 1.9080925994785503e-05, 2.0561579106015415e-08, 1.2636305655178148e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999607801437378,中立/neutral
steered_00456,"[1.98855279465171e-10, 8.034602844153582e-11, 4.4745854244077066e-10, 1.080455058755092e-09, 1.0, 6.3064864441741975e-09, 2.311466573701182e-09, 8.041381823658059e-14, 1.1511835321803554e-12]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
neutral_00457,"[0.00029909974546171725, 0.00206606462597847, 0.006670721806585789, 0.08613627403974533, 0.11119544506072998, 0.0008023858536034822, 0.0041532558389008045, 0.0008150457870215178, 0.787861704826355]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.787861704826355,<unk>
steered_00457,"[0.00011381387594155967, 0.00010513641609577462, 0.0004752540262416005, 0.0006485194899141788, 0.9964070916175842, 0.0006138196331448853, 0.0008652753895148635, 7.686236131121404e-06, 0.0007633545901626348]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9964070916175842,中立/neutral
neutral_00458,"[0.00011300587357254699, 2.470747695326736e-08, 6.428725782825495e-07, 0.0018332784529775381, 0.9961955547332764, 2.3419893580012285e-08, 0.0018569586100056767, 5.117924501973903e-07, 3.867734583128113e-13]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9961955547332764,中立/neutral
steered_00458,"[7.085052857291885e-06, 4.052467829751549e-06, 6.743077847204404e-06, 0.00013858922466170043, 0.9997833371162415, 2.2357120599281188e-07, 4.047240145155229e-05, 7.992686732904986e-06, 1.1533973520272411e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9997833371162415,中立/neutral
neutral_00459,"[0.00026696542045101523, 7.139117951737717e-05, 3.025540354428813e-05, 6.407696491805837e-05, 0.9970369338989258, 1.7738466340233572e-05, 3.41550876328256e-05, 6.958616268093465e-06, 0.0024714746978133917]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9970369338989258,中立/neutral
steered_00459,"[0.00216119596734643, 0.004452307242900133, 0.004104623571038246, 0.009083481505513191, 0.5851233601570129, 0.00024878946715034544, 0.005457224790006876, 0.0040400526486337185, 0.385329008102417]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5851233601570129,中立/neutral
neutral_00460,"[0.00031547911930829287, 0.00024258829944301397, 0.0007144823903217912, 0.47906970977783203, 0.5120683312416077, 0.00021001906134188175, 0.0048077767714858055, 0.00014581707364413887, 0.0024258217308670282]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5120683312416077,中立/neutral
steered_00460,"[0.0009159862529486418, 0.0011212745448574424, 0.01838052272796631, 0.22952057421207428, 0.38165482878685, 0.34063342213630676, 0.02538841962814331, 2.7995358323096298e-05, 0.0023570635821670294]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.38165482878685,中立/neutral
neutral_00461,"[2.287105417053681e-06, 8.148045367306622e-07, 3.46174215337669e-06, 4.413677288539475e-06, 0.9999651908874512, 2.860080314803781e-07, 7.426019237755099e-06, 3.2525315418752143e-07, 1.5826240996830165e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999651908874512,中立/neutral
steered_00461,"[0.0001795924617908895, 0.0011083073914051056, 0.00035309919621795416, 0.0010205154540017247, 0.9752883315086365, 1.3545991350838449e-05, 0.0027194845024496317, 0.000813713064417243, 0.018503360450267792]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9752883315086365,中立/neutral
neutral_00462,"[8.029872697079554e-05, 4.717593401437625e-05, 2.805526128213387e-05, 0.00021437654504552484, 0.997585654258728, 1.925025753735099e-05, 0.00021006680617574602, 7.353949058597209e-06, 0.00180785299744457]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.997585654258728,中立/neutral
steered_00462,"[0.001924305921420455, 0.0022622912656515837, 0.000997570576146245, 0.00930599682033062, 0.5768914222717285, 0.004732657223939896, 0.006696883589029312, 9.847094770520926e-05, 0.39709043502807617]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5768914222717285,中立/neutral
neutral_00463,"[6.877854161757568e-07, 4.882662096861168e-07, 1.276805733141373e-06, 0.0005333461449481547, 0.9994353652000427, 2.8081905156795983e-07, 2.8382219170453027e-05, 1.703122194385287e-07, 2.097920726029656e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9994353652000427,中立/neutral
steered_00463,"[1.1443715948189492e-06, 2.613902779557975e-06, 9.524492270429619e-06, 0.00023752829292789102, 0.999731719493866, 3.15161901198735e-06, 1.3736867003899533e-05, 3.786412321460375e-07, 2.0012465995478124e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.999731719493866,中立/neutral
neutral_00464,"[0.00012105412315577269, 8.531187631888315e-05, 0.0001377464650431648, 0.00021013966761529446, 0.9969708919525146, 4.890232958132401e-06, 0.0003809129702858627, 0.00013678419054485857, 0.0019522132351994514]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9969708919525146,中立/neutral
steered_00464,"[2.376117436142522e-06, 8.04596311354544e-06, 1.0035591003543232e-05, 1.803901614039205e-05, 0.9994813799858093, 3.882718829117948e-06, 2.812034472299274e-05, 4.785215992342273e-07, 0.0004476957838051021]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9994813799858093,中立/neutral
neutral_00465,"[0.00211326708085835, 0.0015459333080798388, 0.002227028599008918, 0.011267907917499542, 0.4005618989467621, 0.010225683450698853, 0.006051125470548868, 8.626381168141961e-05, 0.5659208297729492]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.5659208297729492,<unk>
steered_00465,"[9.869106179394294e-06, 1.0617078487484832e-06, 2.9124817046977114e-06, 1.4616141925216652e-05, 0.9999129772186279, 7.406210443150485e-06, 7.31945101506426e-06, 5.266931779601691e-08, 4.372643161332235e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999129772186279,中立/neutral
neutral_00466,"[5.420878551376518e-06, 6.141713697616069e-07, 3.0560693176084897e-07, 1.53090104504372e-06, 0.9999847412109375, 3.3188604220413254e-07, 4.593655830831267e-06, 4.6872823844523737e-08, 2.436173190289992e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999847412109375,中立/neutral
steered_00466,"[4.424549115356058e-05, 6.467708772106562e-06, 4.5568849600385875e-06, 6.367326477629831e-06, 0.9998681545257568, 1.6049959867814323e-06, 2.6582345526549034e-05, 1.177118178929959e-06, 4.081223960383795e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9998681545257568,中立/neutral
neutral_00467,"[0.00021975113486405462, 0.0002086355962092057, 0.0002448272134643048, 0.000582462758757174, 0.9663617014884949, 1.474787131883204e-05, 0.03210051730275154, 0.0001256405666936189, 0.00014180110883899033]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9663617014884949,中立/neutral
steered_00467,"[0.0022745453752577305, 0.0006646518013440073, 0.0002653024566825479, 0.001268994645215571, 0.899691641330719, 0.0014449580339714885, 0.09191503375768661, 2.6994581276085228e-05, 0.0024479113053530455]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.899691641330719,中立/neutral
neutral_00468,"[9.902150210905347e-10, 1.4149068028324052e-10, 1.0709161335498152e-10, 4.415299237336967e-10, 1.0, 7.362081864276115e-13, 4.119613095099339e-09, 1.34605604440452e-10, 1.9196641075792248e-13]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
